    0.000000     2.000000     1.000000     2.000000     1.000000     1.000000     3.000000     1.000000     1.000000     1.000000    17.542786  1
    0.000000     2.000000     2.000000     1.000000     1.000000     1.000000     2.000000     1.000000     1.000000     1.000000    19.257731  1
    0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     2.000000     0.000000     1.000000     2.000000    17.844535  1
    2.000000     3.000000     2.000000     2.000000     2.000000     2.000000     2.000000     1.000000     1.000000     2.000000    18.803948  1
    2.000000     3.000000     2.000000     1.000000     2.000000     2.000000     3.000000     2.000000     2.000000     2.000000    20.162645  1
    0.000000     2.000000     0.000000     1.000000     2.000000     1.000000     2.000000     0.000000     0.000000     1.000000    19.098726  1
    3.000000     3.000000     2.000000     2.000000     3.000000     1.000000     2.000000     2.000000     0.000000     2.000000    17.898277  1
    0.000000     2.000000     0.000000     0.000000     0.000000     2.000000     3.000000     3.000000     3.000000     2.000000    20.853820  1
    2.000000     3.000000     2.000000     2.000000     2.000000     1.000000     2.000000     1.000000     1.000000     2.000000    19.681444  1
    2.000000     3.000000     2.000000     2.000000     1.000000     2.000000     3.000000     1.000000     2.000000     1.000000    18.808775  1
    2.000000     3.000000     2.000000     2.000000     2.000000     2.000000     2.000000     1.000000     2.000000     1.000000    20.309889  1
    2.000000     3.000000     2.000000     1.000000     2.000000     2.000000     3.000000     1.000000     1.000000     1.000000    20.829162  1
    1.000000     2.000000     1.000000     1.000000     0.000000     2.000000     2.000000     2.000000     0.000000     2.000000    19.960711  1
    2.000000     2.000000     2.000000     1.000000     2.000000     2.000000     3.000000     2.000000     2.000000     2.000000    19.779004  1
    1.000000     2.000000     0.000000     0.000000     0.000000     2.000000     3.000000     0.000000     1.000000     2.000000    23.552365  1
    2.000000     2.000000     2.000000     2.000000     1.000000     0.000000     2.000000     0.000000     0.000000     0.000000    24.035902  1
    2.000000     2.000000     2.000000     2.000000     2.000000     1.000000     2.000000     1.000000     2.000000     0.000000    21.053887  1
    0.000000     2.000000     0.000000     0.000000     0.000000     1.000000     2.000000     1.000000     1.000000     1.000000    21.831941  1
    1.000000     1.000000     2.000000     1.000000     0.000000     2.000000     2.000000     2.000000     2.000000     2.000000    20.494026  1
    2.000000     3.000000     2.000000     2.000000     2.000000     1.000000     2.000000     1.000000     1.000000     1.000000    19.761445  1
    2.000000     3.000000     1.000000     2.000000     2.000000     2.000000     3.000000     2.000000     1.000000     2.000000    20.086023  1
    2.000000     2.000000     1.000000     2.000000     1.000000     0.000000     2.000000     0.000000     0.000000     0.000000    21.270795  1
    2.000000     2.000000     1.000000     1.000000     2.000000     2.000000     2.000000     1.000000     1.000000     1.000000    23.585020  1
    2.000000     3.000000     3.000000     3.000000     3.000000     2.000000     2.000000     1.000000     2.000000     2.000000    17.805606  1
    2.000000     3.000000     1.000000     2.000000     3.000000     2.000000     2.000000     1.000000     2.000000     1.000000    22.806727  1
    0.000000     1.000000     0.000000     0.000000     0.000000     2.000000     3.000000     3.000000     2.000000     2.000000    19.254629  1
    0.000000     3.000000     1.000000     1.000000     2.000000     0.000000     1.000000     0.000000     0.000000     0.000000    22.455561  1
    2.000000     3.000000     1.000000     1.000000     2.000000     1.000000     3.000000     1.000000     1.000000     2.000000    22.027676  1
    2.000000     3.000000     2.000000     2.000000     2.000000     2.000000     3.000000     1.000000     2.000000     2.000000    23.053973  1
    1.000000     2.000000     0.000000     2.000000     1.000000     0.000000     2.000000     0.000000     1.000000     0.000000    17.985932  1
    2.000000     3.000000     2.000000     2.000000     3.000000     0.000000     0.000000     0.000000     0.000000     0.000000    20.248809  1
    3.000000     3.000000     3.000000     3.000000     3.000000     2.000000     3.000000     2.000000     2.000000     2.000000    18.617168  1
    1.000000     2.000000     1.000000     1.000000     1.000000     2.000000     2.000000     2.000000     2.000000     1.000000    17.898008  1
    2.000000     3.000000     2.000000     2.000000     2.000000     0.000000     2.000000     0.000000     2.000000     0.000000    19.922255  1
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000    17.391528  1
    2.000000     3.000000     2.000000     2.000000     3.000000     2.000000     3.000000     2.000000     2.000000     2.000000    22.183194  1
    2.000000     2.000000     1.000000     2.000000     2.000000     3.000000     3.000000     2.000000     2.000000     3.000000    17.256908  1
    3.000000     3.000000     2.000000     2.000000     3.000000     2.000000     3.000000     2.000000     2.000000     2.000000    23.701081  1
    1.000000     2.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    19.103935  1
    1.000000     1.000000     2.000000     1.000000     0.000000     2.000000     2.000000     1.000000     3.000000     3.000000    17.850103  1
    2.000000     2.000000     2.000000     2.000000     2.000000     1.000000     2.000000     2.000000     2.000000     1.000000    17.234672  1
    2.000000     3.000000     2.000000     2.000000     2.000000     0.000000     1.000000     0.000000     0.000000     0.000000    19.357831  1
    0.000000     1.000000     0.000000     0.000000     0.000000     2.000000     2.000000     2.000000     2.000000     2.000000    18.001691  1
    2.000000     3.000000     2.000000     2.000000     2.000000     0.000000     1.000000     0.000000     0.000000     0.000000    20.873251  1
    0.000000     2.000000     2.000000     1.000000     2.000000     2.000000     3.000000     2.000000     2.000000     2.000000    17.383216  1
    2.000000     3.000000     2.000000     2.000000     3.000000     2.000000     3.000000     2.000000     2.000000     2.000000    23.317464  1
    2.000000     2.000000     1.000000     2.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000    21.312483  1
    0.000000     0.000000     0.000000     0.000000     0.000000     2.000000     3.000000     2.000000     2.000000     1.000000    18.548163  1
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000    19.127172  1
    2.000000     3.000000     2.000000     2.000000     2.000000     2.000000     3.000000     2.000000     2.000000     2.000000    21.355597  1
    2.000000     2.000000     0.000000     1.000000     2.000000     1.000000     2.000000     1.000000     1.000000     0.000000    20.891356  1
    1.000000     2.000000     1.000000     0.000000     0.000000     0.000000     3.000000     1.000000     1.000000     1.000000    20.379446  1
    0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    20.175921  1
    2.000000     3.000000     1.000000     2.000000     2.000000     0.000000     1.000000     0.000000     0.000000     0.000000    19.335897  1
    1.000000     2.000000     1.000000     2.000000     2.000000     1.000000     2.000000     2.000000     1.000000     1.000000    19.584111  1
    1.000000     3.000000     2.000000     2.000000     1.000000     1.000000     2.000000     2.000000     1.000000     2.000000    22.934691  1
    2.000000     3.000000     2.000000     3.000000     3.000000     1.000000     2.000000     0.000000     2.000000     1.000000    19.360074  1
    3.000000     3.000000     2.000000     2.000000     3.000000     1.000000     2.000000     1.000000     2.000000     2.000000    20.854121  1
    1.000000     3.000000     1.000000     1.000000     0.000000     1.000000     2.000000     1.000000     2.000000     2.000000    19.461440  1
    2.000000     3.000000     1.000000     2.000000     2.000000     2.000000     3.000000     2.000000     2.000000     1.000000    21.001892  1
    1.000000     1.000000     0.000000     0.000000     0.000000     2.000000     3.000000     1.000000     2.000000     2.000000    20.757170  1
    1.000000     2.000000     2.000000     1.000000     2.000000     1.000000     2.000000     1.000000     2.000000     0.000000    20.558854  1
    2.000000     2.000000     1.000000     1.000000     1.000000     0.000000     2.000000     1.000000     0.000000     1.000000    18.826585  1
    1.000000     1.000000     1.000000     0.000000     0.000000     3.000000     3.000000     3.000000     3.000000     3.000000    19.711225  1
    2.000000     2.000000     1.000000     2.000000     1.000000     0.000000     2.000000     1.000000     0.000000     0.000000    16.285382  1
    1.000000     3.000000     2.000000     2.000000     1.000000     2.000000     3.000000     2.000000     2.000000     2.000000    22.629404  1
    1.000000     2.000000     1.000000     1.000000     1.000000     0.000000     1.000000     2.000000     1.000000     0.000000    17.922169  1
    1.000000     3.000000     1.000000     2.000000     2.000000     3.000000     3.000000     2.000000     1.000000     2.000000    21.743863  1
    1.000000     2.000000     1.000000     2.000000     2.000000     1.000000     2.000000     2.000000     1.000000     1.000000    15.837613  1
    2.000000     3.000000     2.000000     3.000000     2.000000     3.000000     3.000000     3.000000     2.000000     2.000000    18.055530  1
    0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    20.654033  1
    0.000000     2.000000     1.000000     0.000000     0.000000     2.000000     3.000000     2.000000     2.000000     2.000000    21.900462  1
    3.000000     3.000000     2.000000     3.000000     3.000000     3.000000     3.000000     2.000000     2.000000     3.000000    17.755832  1
    1.000000     2.000000     1.000000     0.000000     1.000000     0.000000     2.000000     1.000000     2.000000     2.000000    19.023278  1
    1.000000     3.000000     2.000000     2.000000     1.000000     1.000000     2.000000     1.000000     1.000000     0.000000    20.464029  1
    1.000000     3.000000     1.000000     2.000000     2.000000     3.000000     3.000000     3.000000     3.000000     3.000000    18.863733  1
    1.000000     3.000000     2.000000     1.000000     2.000000     0.000000     2.000000     1.000000     1.000000     0.000000    19.876815  1
    0.000000     0.000000     0.000000     0.000000     0.000000     2.000000     3.000000     2.000000     1.000000     0.000000    20.339429  1
    2.000000     2.000000     3.000000     2.000000     2.000000     1.000000     3.000000     2.000000     1.000000     1.000000    21.434002  1
    1.000000     3.000000     1.000000     2.000000     1.000000     2.000000     3.000000     2.000000     2.000000     1.000000    24.094071  1
    1.000000     3.000000     2.000000     1.000000     0.000000     2.000000     2.000000     1.000000     1.000000     1.000000    22.689248  1
    0.000000     1.000000     0.000000     0.000000     0.000000     2.000000     3.000000     2.000000     1.000000     2.000000    17.027876  1
    2.000000     3.000000     2.000000     2.000000     2.000000     2.000000     2.000000     2.000000     2.000000     1.000000    23.371707  1
    0.000000     2.000000     2.000000     1.000000     0.000000     2.000000     3.000000     2.000000     2.000000     2.000000    22.834763  1
    0.000000     0.000000     1.000000     0.000000     0.000000     2.000000     2.000000     2.000000     1.000000     1.000000    21.458300  1
    1.000000     0.000000     1.000000     0.000000     0.000000     2.000000     2.000000     2.000000     1.000000     1.000000    20.895736  1
    1.000000     2.000000     1.000000     1.000000     1.000000     1.000000     3.000000     2.000000     1.000000     1.000000    19.119602  1
    0.000000     1.000000     0.000000     0.000000     0.000000     2.000000     3.000000     1.000000     1.000000     2.000000    23.090226  1
    1.000000     2.000000     1.000000     2.000000     1.000000     2.000000     3.000000     2.000000     2.000000     2.000000    19.979529  1
    2.000000     3.000000     1.000000     2.000000     1.000000     3.000000     3.000000     2.000000     2.000000     2.000000    21.182653  1
    2.000000     3.000000     2.000000     2.000000     2.000000     2.000000     3.000000     2.000000     2.000000     2.000000    19.431305  1
    1.000000     3.000000     1.000000     1.000000     1.000000     0.000000     2.000000     2.000000     2.000000     0.000000    17.604888  1
    1.000000     2.000000     2.000000     1.000000     1.000000     2.000000     3.000000     1.000000     1.000000     2.000000    17.487715  1
    0.000000     3.000000     2.000000     0.000000     1.000000     1.000000     2.000000     0.000000     2.000000     1.000000    17.679876  1
    1.000000     2.000000     0.000000     1.000000     0.000000     2.000000     2.000000     2.000000     2.000000     2.000000    21.127090  1
    2.000000     2.000000     1.000000     1.000000     0.000000     3.000000     3.000000     2.000000     2.000000     2.000000    21.397383  1
    2.000000     3.000000     2.000000     2.000000     2.000000     0.000000     2.000000     0.000000     1.000000     0.000000    17.520472  1
    1.000000     3.000000     1.000000     2.000000     2.000000     0.000000     3.000000     1.000000     1.000000     1.000000    21.439100  1
    2.000000     3.000000     1.000000     2.000000     2.000000     2.000000     3.000000     2.000000     2.000000     2.000000    19.834619  1
    0.000000     2.000000     2.000000     1.000000     0.000000     1.000000     2.000000     2.000000     2.000000     1.000000    21.974133  1
    1.000000     1.000000     0.000000     0.000000     0.000000     0.000000     2.000000     1.000000     1.000000     0.000000    19.784454  1
    0.000000     2.000000     1.000000     2.000000     1.000000     3.000000     3.000000     3.000000     2.000000     2.000000    21.796098  1
    2.000000     2.000000     1.000000     2.000000     1.000000     1.000000     3.000000     2.000000     1.000000     1.000000    18.578882  1
    2.000000     2.000000     1.000000     0.000000     1.000000     3.000000     3.000000     2.000000     2.000000     3.000000    19.530412  1
    2.000000     3.000000     2.000000     2.000000     2.000000     1.000000     2.000000     1.000000     0.000000     1.000000    19.238149  1
    1.000000     2.000000     2.000000     2.000000     0.000000     2.000000     2.000000     1.000000     2.000000     2.000000    20.038409  1
    1.000000     2.000000     0.000000     1.000000     2.000000     1.000000     2.000000     2.000000     2.000000     2.000000    17.581460  1
    1.000000     2.000000     1.000000     2.000000     1.000000     3.000000     3.000000     2.000000     2.000000     3.000000    18.280759  1
    2.000000     3.000000     2.000000     2.000000     2.000000     2.000000     3.000000     2.000000     2.000000     3.000000    22.511924  1
    3.000000     3.000000     2.000000     3.000000     3.000000     0.000000     2.000000     0.000000     1.000000     0.000000    20.670437  1
    2.000000     2.000000     1.000000     1.000000     2.000000     1.000000     2.000000     1.000000     1.000000     0.000000    17.044199  1
    0.000000     3.000000     2.000000     0.000000     1.000000     1.000000     2.000000     1.000000     1.000000     2.000000    21.919759  1
    2.000000     3.000000     2.000000     2.000000     2.000000     2.000000     3.000000     2.000000     2.000000     1.000000    18.920716  1
    2.000000     3.000000     2.000000     1.000000     2.000000     0.000000     1.000000     2.000000     1.000000     0.000000    21.039128  1
    2.000000     3.000000     2.000000     2.000000     2.000000     1.000000     2.000000     0.000000     0.000000     0.000000    20.312549  1
    1.000000     2.000000     0.000000     0.000000     0.000000     0.000000     2.000000     0.000000     1.000000     0.000000    23.046305  1
    0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     2.000000     1.000000     2.000000     0.000000    15.981591  1
    2.000000     3.000000     2.000000     3.000000     3.000000     0.000000     2.000000     1.000000     1.000000     0.000000    22.303647  1
    2.000000     2.000000     1.000000     2.000000     2.000000     3.000000     3.000000     2.000000     2.000000     3.000000    19.511710  1
    2.000000     3.000000     2.000000     2.000000     2.000000     2.000000     2.000000     2.000000     2.000000     2.000000    19.812611  1
    0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     2.000000     2.000000     1.000000     0.000000    20.327971  1
    0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     2.000000     1.000000     1.000000     0.000000    20.732931  1
    2.000000     3.000000     1.000000     2.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000    20.651382  1
    0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     2.000000     2.000000     2.000000     1.000000    19.702828  1
    2.000000     3.000000     3.000000     2.000000     2.000000     0.000000     2.000000     2.000000     0.000000     0.000000    20.985518  1
    1.000000     2.000000     2.000000     2.000000     2.000000     2.000000     2.000000     2.000000     1.000000     2.000000    19.245646  1
    0.000000     0.000000     0.000000     0.000000     0.000000     2.000000     2.000000     2.000000     1.000000     2.000000    18.786032  1
    1.000000     1.000000     0.000000     0.000000     0.000000     3.000000     3.000000     2.000000     2.000000     2.000000    23.966701  1
    3.000000     3.000000     2.000000     2.000000     2.000000     0.000000     0.000000     0.000000     0.000000     0.000000    19.439491  1
    1.000000     3.000000     1.000000     1.000000     1.000000     1.000000     2.000000     0.000000     0.000000     0.000000    18.261524  1
    2.000000     3.000000     2.000000     2.000000     2.000000     3.000000     3.000000     2.000000     2.000000     3.000000    18.498490  1
    1.000000     2.000000     1.000000     0.000000     1.000000     1.000000     2.000000     2.000000     2.000000     0.000000    23.558441  1
    1.000000     2.000000     1.000000     2.000000     2.000000     0.000000     2.000000     1.000000     1.000000     0.000000    18.068172  1
    3.000000     3.000000     3.000000     2.000000     3.000000     2.000000     3.000000     2.000000     2.000000     2.000000    22.645654  1
    1.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000    21.085218  1
    1.000000     2.000000     1.000000     0.000000     1.000000     3.000000     3.000000     2.000000     2.000000     2.000000    21.198908  1
    2.000000     2.000000     0.000000     1.000000     1.000000     0.000000     2.000000     1.000000     0.000000     1.000000    21.349012  1
    2.000000     3.000000     2.000000     2.000000     2.000000     3.000000     3.000000     2.000000     2.000000     0.000000    20.446892  1
    2.000000     2.000000     2.000000     1.000000     1.000000     0.000000     2.000000     1.000000     0.000000     2.000000    17.379233  1
    2.000000     3.000000     2.000000     2.000000     1.000000     3.000000     3.000000     2.000000     3.000000     2.000000    20.135804  1
    0.000000     0.000000     0.000000     0.000000     0.000000     3.000000     3.000000     3.000000     2.000000     3.000000    20.214641  1
    2.000000     3.000000     2.000000     3.000000     2.000000     1.000000     2.000000     0.000000     1.000000     1.000000    24.186169  1
    2.000000     3.000000     2.000000     1.000000     2.000000     2.000000     3.000000     2.000000     2.000000     2.000000    17.715586  1
    2.000000     2.000000     2.000000     2.000000     2.000000     2.000000     2.000000     2.000000     2.000000     2.000000    17.103344  1
    2.000000     2.000000     1.000000     2.000000     1.000000     2.000000     2.000000     1.000000     2.000000     2.000000    15.942745  1
    2.000000     3.000000     2.000000     3.000000     2.000000     0.000000     2.000000     0.000000     0.000000     0.000000    18.649117  1
    3.000000     3.000000     2.000000     3.000000     3.000000     0.000000     1.000000     0.000000     1.000000     0.000000    19.271630  1
    1.000000     2.000000     1.000000     1.000000     2.000000     2.000000     3.000000     1.000000     2.000000     1.000000    21.089482  1
    3.000000     3.000000     2.000000     3.000000     3.000000     0.000000     2.000000     2.000000     1.000000     1.000000    17.673126  1
    2.000000     3.000000     1.000000     2.000000     2.000000     1.000000     2.000000     1.000000     0.000000     1.000000    20.769806  1
    1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     2.000000     1.000000     1.000000     1.000000    20.172272  1
    2.000000     3.000000     1.000000     2.000000     2.000000     2.000000     2.000000     2.000000     1.000000     2.000000    17.102104  1
    1.000000     3.000000     2.000000     2.000000     2.000000     0.000000     1.000000     0.000000     0.000000     0.000000    20.140398  1
    2.000000     3.000000     2.000000     2.000000     3.000000     3.000000     3.000000     3.000000     2.000000     3.000000    20.486274  1
    1.000000     3.000000     1.000000     1.000000     2.000000     0.000000     2.000000     0.000000     0.000000     0.000000    19.866125  1
    2.000000     3.000000     2.000000     2.000000     2.000000     1.000000     2.000000     2.000000     1.000000     0.000000    20.064939  1
    2.000000     3.000000     2.000000     2.000000     2.000000     0.000000     2.000000     0.000000     0.000000     0.000000    19.368248  1
    0.000000     2.000000     1.000000     0.000000     0.000000     1.000000     3.000000     0.000000     1.000000     2.000000    23.213051  1
    0.000000     2.000000     0.000000     0.000000     0.000000     2.000000     3.000000     3.000000     2.000000     2.000000    20.688647  1
    2.000000     3.000000     1.000000     2.000000     2.000000     3.000000     3.000000     2.000000     2.000000     3.000000    18.778638  1
    0.000000     2.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000    18.542313  1
    2.000000     3.000000     2.000000     1.000000     2.000000     2.000000     2.000000     2.000000     2.000000     1.000000    17.103143  1
    1.000000     2.000000     2.000000     1.000000     1.000000     0.000000     3.000000     1.000000     1.000000     1.000000    20.069057  1
    2.000000     3.000000     2.000000     3.000000     2.000000     0.000000     2.000000     0.000000     2.000000     0.000000    17.308956  1
    0.000000     2.000000     0.000000     0.000000     1.000000     0.000000     2.000000     1.000000     0.000000     1.000000    18.795966  1
    1.000000     2.000000     2.000000     1.000000     2.000000     3.000000     3.000000     3.000000     2.000000     3.000000    22.246394  1
    2.000000     3.000000     2.000000     2.000000     2.000000     0.000000     3.000000     0.000000     1.000000     1.000000    22.188963  1
    2.000000     3.000000     2.000000     2.000000     2.000000     0.000000     1.000000     0.000000     0.000000     1.000000    18.804643  1
    2.000000     3.000000     1.000000     2.000000     2.000000     1.000000     2.000000     1.000000     2.000000     2.000000    21.089649  1
    2.000000     2.000000     1.000000     1.000000     2.000000     3.000000     3.000000     2.000000     2.000000     2.000000    20.203422  1
    1.000000     2.000000     2.000000     2.000000     2.000000     1.000000     2.000000     0.000000     1.000000     0.000000    22.385440  1
    3.000000     3.000000     2.000000     2.000000     2.000000     2.000000     3.000000     2.000000     1.000000     2.000000    20.621553  1
    2.000000     3.000000     2.000000     3.000000     2.000000     0.000000     3.000000     1.000000     1.000000     1.000000    19.668395  1
    2.000000     3.000000     2.000000     3.000000     3.000000     1.000000     3.000000     1.000000     1.000000     2.000000    18.131738  1
    1.000000     2.000000     1.000000     0.000000     0.000000     2.000000     2.000000     2.000000     1.000000     2.000000    16.926186  1
    1.000000     2.000000     2.000000     1.000000     2.000000     2.000000     3.000000     2.000000     2.000000     2.000000    21.903092  1
    1.000000     2.000000     1.000000     0.000000     0.000000     3.000000     2.000000     2.000000     1.000000     2.000000    19.802347  1
    0.000000     3.000000     1.000000     1.000000     0.000000     1.000000     2.000000     1.000000     2.000000     2.000000    20.617675  1
    1.000000     2.000000     1.000000     1.000000     2.000000     0.000000     2.000000     1.000000     1.000000     1.000000    18.893540  1
    3.000000     3.000000     2.000000     2.000000     2.000000     1.000000     2.000000     2.000000     1.000000     0.000000    18.612169  1
    2.000000     2.000000     2.000000     3.000000     2.000000     0.000000     1.000000     0.000000     0.000000     0.000000    17.747472  1
    0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     2.000000     1.000000     0.000000     1.000000    18.086538  1
    0.000000     2.000000     0.000000     0.000000     0.000000     1.000000     2.000000     1.000000     1.000000     0.000000    20.060415  1
    2.000000     3.000000     1.000000     1.000000     2.000000     1.000000     3.000000     1.000000     1.000000     2.000000    19.414999  1
    2.000000     3.000000     2.000000     2.000000     3.000000     0.000000     2.000000     1.000000     0.000000     0.000000    18.186782  1
    1.000000     2.000000     1.000000     1.000000     1.000000     2.000000     3.000000     1.000000     2.000000     2.000000    20.089665  1
    1.000000     3.000000     2.000000     2.000000     3.000000     1.000000     2.000000     0.000000     1.000000     1.000000    19.292259  1
    3.000000     3.000000     2.000000     3.000000     3.000000     1.000000     2.000000     1.000000     0.000000     0.000000    20.126119  1
    3.000000     3.000000     2.000000     3.000000     3.000000     0.000000     3.000000     1.000000     2.000000     2.000000    20.492550  1
    0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     3.000000     1.000000     2.000000     2.000000    19.424929  1
    2.000000     3.000000     2.000000     3.000000     3.000000     2.000000     3.000000     2.000000     2.000000     3.000000    21.788874  1
    2.000000     3.000000     1.000000     2.000000     1.000000     1.000000     2.000000     1.000000     1.000000     1.000000    19.042016  1
    0.000000     3.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000     0.000000    20.145807  1
    3.000000     3.000000     3.000000     3.000000     3.000000     1.000000     2.000000     2.000000     2.000000     1.000000    18.745390  1
    2.000000     2.000000     1.000000     1.000000     2.000000     0.000000     2.000000     0.000000     1.000000     0.000000    19.337678  1
    0.000000     2.000000     1.000000     1.000000     1.000000     1.000000     2.000000     1.000000     1.000000     2.000000    20.023149  1
    2.000000     3.000000     2.000000     2.000000     2.000000     2.000000     2.000000     1.000000     2.000000     2.000000    22.810063  1
    2.000000     2.000000     0.000000     2.000000     0.000000     1.000000     2.000000     1.000000     0.000000     2.000000    19.691133  1
    2.000000     2.000000     1.000000     1.000000     1.000000     2.000000     2.000000     1.000000     2.000000     1.000000    19.779620  1
    0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     3.000000     1.000000     1.000000     1.000000    16.619174  1
    1.000000     3.000000     2.000000     1.000000     2.000000     0.000000     2.000000     1.000000     0.000000     1.000000    20.147497  1
    0.000000     2.000000     2.000000     2.000000     1.000000     2.000000     3.000000     2.000000     1.000000     2.000000    21.204571  1
    2.000000     3.000000     2.000000     1.000000     2.000000     2.000000     3.000000     2.000000     2.000000     2.000000    22.264757  1
    1.000000     3.000000     2.000000     1.000000     1.000000     2.000000     3.000000     1.000000     1.000000     2.000000    19.310680  1
    3.000000     3.000000     2.000000     3.000000     3.000000     2.000000     3.000000     2.000000     2.000000     2.000000    22.351236  1
    2.000000     2.000000     2.000000     2.000000     2.000000     0.000000     1.000000     1.000000     0.000000     0.000000    17.467880  1
    1.000000     3.000000     2.000000     2.000000     2.000000     1.000000     3.000000     2.000000     1.000000     1.000000    23.566770  1
    1.000000     1.000000     0.000000     0.000000     0.000000     1.000000     2.000000     2.000000     0.000000     1.000000    21.862960  1
    2.000000     1.000000     1.000000     1.000000     1.000000     2.000000     3.000000     2.000000     2.000000     3.000000    19.996266  1
    0.000000     2.000000     1.000000     1.000000     2.000000     2.000000     3.000000     2.000000     1.000000     2.000000    20.933255  1
    2.000000     2.000000     1.000000     1.000000     1.000000     0.000000     2.000000     2.000000     0.000000     0.000000    18.425464  1
    1.000000     2.000000     1.000000     2.000000     0.000000     2.000000     3.000000     2.000000     2.000000     2.000000    21.461711  1
    2.000000     2.000000     2.000000     2.000000     2.000000     1.000000     2.000000     1.000000     1.000000     1.000000    18.162091  1
    2.000000     3.000000     2.000000     2.000000     2.000000     1.000000     1.000000     1.000000     2.000000     1.000000    18.329240  1
    2.000000     2.000000     1.000000     2.000000     2.000000     0.000000     1.000000     0.000000     1.000000     0.000000    22.097690  1
    2.000000     3.000000     2.000000     2.000000     2.000000     1.000000     2.000000     2.000000     2.000000     2.000000    21.942474  1
    2.000000     2.000000     1.000000     1.000000     1.000000     2.000000     2.000000     2.000000     1.000000     2.000000    18.164823  1
    2.000000     3.000000     2.000000     2.000000     2.000000     1.000000     2.000000     1.000000     0.000000     1.000000    20.028354  1
    2.000000     3.000000     1.000000     1.000000     2.000000     0.000000     2.000000     0.000000     1.000000     1.000000    18.680702  1
    2.000000     3.000000     2.000000     3.000000     2.000000     2.000000     3.000000     2.000000     2.000000     2.000000    21.303560  1
